x1,x2,word,main_word,similar_score
4.753383,4.867425,pesantren,batu,0.41833922266960144
-15.184308,25.497684,membungkuk,batu,0.4110615849494934
0.18698296,14.730104,pemilik,batu,0.40777119994163513
24.75148,-8.133902,buaya,tubuh,0.6027446985244751
-14.254445,-6.5846267,calo,tubuh,0.5984121561050415
-15.169599,-13.68374,anjing,tubuh,0.5828213691711426
-6.7345643,-4.781995,menyia,tubuh,0.4864152669906616
-13.397245,8.574482,kali,tubuh,0.47209858894348145
-20.77948,24.888773,hak,tubuh,0.47051310539245605
0.6175598,-21.886019,formalin,tubuh,0.46822407841682434
-28.925552,-6.2736125,berbekas,tubuh,0.4428768754005432
-33.61314,13.140078,belut,tubuh,0.4271591603755951
-25.447725,-13.865525,kelumpur,tubuh,0.42255979776382446
2.7853506,-13.339343,domba,tukang,0.5101189613342285
32.05252,-9.440917,limbah,tukang,0.47172313928604126
-26.395586,13.769738,mengeras,tukang,0.43723922967910767
2.6448908,8.547156,pasir,tukang,0.4371541738510132
-9.900898,16.875177,bendahara,tukang,0.42253124713897705
1.0994004,10.183065,rentenir,tukang,0.4216518998146057
25.177557,-19.336637,terbelenggu,tukang,0.4166557788848877
30.135666,-7.190037,ambisi,tukang,0.40589606761932373
-4.6690087,14.517074,pengasuh,tukang,0.40379631519317627
4.370491,-10.678602,kakak,tukang,0.39580994844436646
-4.880769,-22.333836,jenazah,lahat,0.6047759056091309
-6.9484453,-17.625856,perampok,lahat,0.5912092924118042
30.129543,12.452415,wasiat,lahat,0.5815420150756836
20.92795,-2.3052053,terangkat,lahat,0.5699546933174133
-23.968264,-21.770214,tertahan,lahat,0.5690006017684937
-8.84482,-21.25367,hanyut,lahat,0.5532994866371155
15.764434,-4.033692,bau,lahat,0.49054938554763794
18.435106,3.3797734,kuburnya,lahat,0.4805445671081543
-26.659067,-16.423767,hutang,lahat,0.47984328866004944
-26.82587,-19.29002,penghina,lahat,0.47392433881759644
-23.654032,9.931315,memaki,si,0.5816754102706909
16.503687,25.005497,pedulikan,si,0.5355579853057861
-18.004381,7.2265663,meneteskan,si,0.5203101634979248
-19.035028,9.809487,gosip,si,0.5103840231895447
15.360456,19.65776,kehilangan,si,0.49551644921302795
5.2661014,13.795622,menyerupai,si,0.4602676033973694
24.42083,-19.468224,terbelenggu,si,0.4601869583129883
8.3402,-11.97644,curiannya,si,0.45979806780815125
4.3445716,11.516919,kaya,si,0.4529491066932678
6.267265,10.027864,mencuri,si,0.4432072639465332
22.562899,6.569967,penghindar,ibu,0.6276643872261047
13.382857,-28.641756,tangga,ibu,0.624068021774292
17.060173,0.49985453,berkurban,ibu,0.5946187376976013
15.56894,8.92717,isi,ibu,0.5288265347480774
5.7764335,6.781572,gagu,ibu,0.526766300201416
12.8910885,-24.73256,hancur,ibu,0.5148782134056091
15.775385,3.1071506,tanah,ibu,0.5085839033126831
-19.772083,29.523651,suka,ibu,0.49297231435775757
5.075902,0.21396637,diluruskan,ibu,0.4877159297466278
10.484785,28.949532,pelit,ibu,0.45604485273361206
-19.19887,22.954304,pedagang,petir,0.5977141261100769
-17.132362,20.76235,pasangan,petir,0.5838063955307007
-20.241909,13.742303,liang,petir,0.5309832096099854
0.73818874,18.40305,runtuh,petir,0.4910433888435364
-16.789934,16.51511,tipu,petir,0.4895651340484619
-1.845153,6.9897676,pempek,petir,0.48350855708122253
0.43147635,26.928347,licik,petir,0.4754284918308258
-17.551573,24.887028,terpental,petir,0.4747878909111023
-22.942835,18.265446,remuk,petir,0.47075995802879333
0.7730727,-5.6234775,tawon,petir,0.4703223705291748
31.323376,-9.210468,limbah,hidup,0.6470107436180115
3.510659,-7.302603,tiang,hidup,0.5622677803039551
13.268767,14.859475,korban,hidup,0.5224945545196533
-8.91296,-8.113436,penjara,hidup,0.46906110644340515
16.160694,8.424378,isi,hidup,0.4681967496871948
-19.414112,-4.0856786,tertimpa,hidup,0.45762309432029724
26.228615,7.1130085,mencurangi,hidup,0.45112359523773193
-3.6438303,-16.58741,susu,hidup,0.45065128803253174
30.905222,16.126404,dzalim,hidup,0.43382441997528076
-25.77866,-16.622116,hutang,hidup,0.4215226173400879
24.910744,2.168672,erat,suka,0.5977808237075806
15.059805,3.2672465,tanah,suka,0.5825834274291992
-21.26531,25.413351,hak,suka,0.5642602443695068
-17.769474,25.129171,terpental,suka,0.5459562540054321
19.806005,8.477668,ibu,suka,0.49297231435775757
7.3583083,-7.73232,mempermainkan,suka,0.4901611804962158
5.1455717,5.9876432,ditelan,suka,0.45587462186813354
30.527716,1.149922,keji,suka,0.4438117742538452
-16.63611,26.422014,merebut,suka,0.43486878275871277
25.22614,14.842882,zalim,suka,0.4290328025817871
-19.769796,-6.8831797,ilegal,tertimpa,0.5791370868682861
-21.218813,-3.7727056,menyempit,tertimpa,0.5520449876785278
-16.796988,-4.884939,manusia,tertimpa,0.551581621170044
22.477682,-13.046079,panggung,tertimpa,0.5215846300125122
-14.735827,-5.0777836,mengeluarkan,tertimpa,0.5133427381515503
-25.192657,14.564661,sambar,tertimpa,0.5027958154678345
-23.261164,-7.2268424,asap,tertimpa,0.4947757422924042
0.18698296,14.730104,pemilik,tertimpa,0.4900556206703186
-15.199215,14.623056,tamak,tertimpa,0.4767095446586609
29.16216,1.3134207,perangkap,tertimpa,0.4735000729560852
-20.605114,-25.285973,buatan,hilang,0.5587363243103027
-16.0345,1.1740023,bekas,hilang,0.5425705909729004
16.504375,-4.808609,bau,hilang,0.5205824375152588
-10.335487,-15.272518,preman,hilang,0.5007171034812927
-29.831608,-7.479177,bakso,hilang,0.4890103340148926
-31.470676,-6.8708973,duri,hilang,0.43209975957870483
-7.7801285,21.59208,palak,hilang,0.43106257915496826
-28.204248,-9.803853,menutup,hilang,0.4232284426689148
12.61892,-19.369133,suara,hilang,0.4148404896259308
18.144007,13.114443,tertimbun,hilang,0.41479527950286865
-13.369014,8.439608,kali,terkubur,0.618105947971344
-10.046185,8.450037,pakai,terkubur,0.5572110414505005
-11.499837,7.100331,dikenali,terkubur,0.529220700263977
17.616322,23.107756,istri,terkubur,0.5061496496200562
-15.626462,-9.443749,ban,terkubur,0.45384740829467773
-28.98457,18.454262,ternak,terkubur,0.45235776901245117
2.6418183,-27.498777,terbalik,terkubur,0.4508572518825531
17.186184,25.66737,pedulikan,terkubur,0.45057785511016846
-9.199058,12.365738,dikubur,terkubur,0.44613710045814514
-19.721352,10.14018,gosip,terkubur,0.4439818859100342
-25.453285,0.28255218,bulat,harta,0.5426905155181885
5.9184804,-13.313561,menyambar,harta,0.4797070026397705
12.702564,-4.838764,terbungkus,harta,0.47591114044189453
7.538947,-0.10880567,iringan,harta,0.4288400411605835
10.449465,9.244704,jurang,harta,0.4280328154563904
-26.678677,-1.1963334,orangtuanya,harta,0.42508184909820557
23.7446,4.9109807,bara,harta,0.4183025062084198
8.599469,-14.114667,bandang,harta,0.41615110635757446
2.8560805,-11.614089,mendengkur,harta,0.41061487793922424
15.62663,-2.980312,bau,harta,0.40721213817596436
18.008667,4.1248984,kuburnya,tertimbun,0.5024729371070862
9.296784,27.985685,amalnya,tertimbun,0.49921876192092896
-10.09908,24.366262,busuk,tertimbun,0.4899126887321472
22.562435,6.5694394,penghindar,tertimbun,0.4750867486000061
14.760464,-3.7661793,bau,tertimbun,0.4617009460926056
8.278478,27.950983,mendadak,tertimbun,0.45480868220329285
15.511037,3.8924537,tanah,tertimbun,0.44860339164733887
7.365276,-6.825452,mempermainkan,tertimbun,0.4474022090435028
17.617462,-15.422406,terlindas,tertimbun,0.4372795820236206
17.831137,-21.30208,arisan,tertimbun,0.4325094223022461
20.825436,-25.984365,kera,uang,0.5719389319419861
-5.184652,27.275373,penuntut,uang,0.5703354477882385
-20.177784,4.4995875,tengkulak,uang,0.5145178437232971
-24.481035,3.990996,korupsi,uang,0.47393763065338135
-22.197681,5.615538,tambal,uang,0.46341657638549805
6.919742,2.8230057,terpendam,uang,0.4403812885284424
-21.809092,4.981585,terlilit,uang,0.42450761795043945
-23.76936,2.7713296,pemandi,uang,0.4237460494041443
1.8634386,23.505884,dunia,uang,0.4191679358482361
-25.452217,0.28689688,bulat,uang,0.4186381697654724
-30.574018,6.383071,culas,air,0.5711315870285034
-9.42916,24.783676,busuk,air,0.555873692035675
13.4796715,-14.687044,bengkel,air,0.4949498176574707
12.18053,-12.76718,tewas,air,0.49304741621017456
24.866005,-20.072468,terbelenggu,air,0.4612788259983063
21.73777,2.2701921,dana,air,0.44965052604675293
22.677324,-8.987501,bandar,air,0.44254958629608154
8.366538,12.301337,tikus,air,0.43780869245529175
-10.72128,16.638,bendahara,air,0.4320317506790161
9.009954,-17.332642,akhirat,air,0.42876067757606506
20.922113,-2.3126106,terangkat,wanita,0.5621832609176636
30.718666,14.631542,pamer,wanita,0.5364542603492737
27.51368,13.36508,nyiakan,wanita,0.5270932912826538
13.079889,20.19509,pengemis,wanita,0.5078912973403931
-29.831863,-7.479441,bakso,wanita,0.4965406060218811
25.604633,8.874252,silikon,wanita,0.49643415212631226
6.286027,20.028173,penimbun,wanita,0.47180992364883423
-8.376294,-33.347702,investasi,wanita,0.4612983465194702
20.14985,-31.118557,makam,wanita,0.44671913981437683
21.860754,-5.328653,jasadnya,wanita,0.4404923915863037
-7.764075,21.600876,palak,busuk,0.6235418319702148
-11.539752,29.53224,air,busuk,0.555873692035675
17.629248,12.518165,tertimbun,busuk,0.4899127185344696
10.6201,19.357813,pohon,busuk,0.4720989167690277
-10.830693,17.5183,bendahara,busuk,0.4581352472305298
-15.129098,18.73874,dibungkus,busuk,0.45439907908439636
1.193676,24.909079,tinggalkan,busuk,0.45316624641418457
5.714274,28.951561,harum,busuk,0.45184066891670227
-14.534449,22.970549,kudis,busuk,0.4080336093902588
-18.98036,19.813393,petir,busuk,0.4066903293132782
-20.141054,-18.414904,penyalur,orang,0.6394425630569458
-24.0553,-21.912752,tertahan,orang,0.6213599443435669
-18.438353,-17.88779,wakaf,orang,0.6159013509750366
-20.857077,-20.357222,robek,orang,0.6154170036315918
-18.133795,-20.390402,neraka,orang,0.5341675281524658
-9.262212,-26.736181,hewan,orang,0.5274430513381958
-19.474842,-23.723719,jatuh,orang,0.5231449007987976
-15.359891,-21.668463,kilat,orang,0.5228517055511475
31.04429,12.162777,wasiat,orang,0.49503248929977417
-25.91801,-17.482132,hutang,orang,0.4731018841266632
24.124655,-16.18312,mata,api,0.5954856872558594
8.927527,-0.78382874,hasil,api,0.576384961605072
5.664893,-19.343864,lalat,api,0.5638846158981323
7.472546,3.2622602,terpendam,api,0.5219979286193848
13.231874,-28.771261,tangga,api,0.5182203650474548
8.726485,-3.2012417,terinfeksi,api,0.5045003294944763
7.208717,-23.407393,kena,api,0.5034396648406982
11.236627,-1.5055343,pemutus,api,0.5033793449401855
10.019506,2.9210515,kotak,api,0.49723219871520996
12.061434,0.7146795,menempel,api,0.47782307863235474
17.961166,-9.058979,menjual,pohon,0.5881927013397217
-8.345079,14.869938,pesugihan,pohon,0.5321407318115234
7.9395084,19.949211,mesjid,pohon,0.5208142995834351
10.886202,22.815977,angkot,pohon,0.5112795829772949
10.2290535,16.733055,akui,pohon,0.5062049031257629
13.764664,20.453794,pengemis,pohon,0.4991135597229004
15.593441,25.214615,pedulikan,pohon,0.4834882318973541
-10.114067,25.161104,busuk,pohon,0.4720989763736725
15.670405,-9.30289,liar,pohon,0.459933340549469
8.366538,12.301337,tikus,pohon,0.4318544864654541
1.197502,32.521317,disambar,makam,0.5539233088493347
-19.031246,-8.115309,kiblat,makam,0.5489646196365356
18.79236,-32.177032,amblas,makam,0.5409104228019714
21.858326,-5.328702,jasadnya,makam,0.5403092503547668
0.94117296,-16.971514,haji,makam,0.497078537940979
-11.0213995,19.685698,batu,makam,0.49607914686203003
-2.6215546,10.589772,luka,makam,0.49601832032203674
-14.576478,18.255009,dibungkus,makam,0.4929006099700928
20.891678,-25.861172,kera,makam,0.45953404903411865
0.64598066,9.546793,rentenir,makam,0.4584636688232422
22.612757,14.864179,pria,palsu,0.6611937880516052
4.427143,-6.048833,pelakor,palsu,0.5230611562728882
-28.955639,-16.739931,tunggal,palsu,0.5103341341018677
14.340711,-24.2591,dalamnya,palsu,0.47179609537124634
-5.3010316,-14.101286,kalajengking,palsu,0.46462327241897583
8.247529,-6.827813,mempermainkan,palsu,0.45019012689590454
5.812003,29.942616,panti,palsu,0.4457525908946991
1.6494714,27.735813,dimakamkan,palsu,0.44263243675231934
-22.855715,25.497007,cendol,palsu,0.42986971139907837
13.315924,13.479853,gudang,palsu,0.42418840527534485
-20.369926,-25.403044,buatan,jatuh,0.608398973941803
-19.841518,-19.436483,orang,jatuh,0.5231449007987976
-13.563359,-15.73148,tertusuk,jatuh,0.49746057391166687
12.088188,-6.4540906,rintangan,jatuh,0.4959140121936798
12.904946,-24.78041,hancur,jatuh,0.49037864804267883
-26.810652,-17.30091,hutang,jatuh,0.48665958642959595
16.710058,-3.604746,bau,jatuh,0.48635420203208923
29.816439,11.599361,wasiat,jatuh,0.47935837507247925
28.414219,8.709215,ayam,jatuh,0.47649848461151123
-13.603865,-17.145336,kendara,jatuh,0.4699510335922241
7.6453056,21.961971,angin,kerandanya,0.4864491820335388
-2.4947753,29.357092,mantan,kerandanya,0.45568329095840454
30.927473,-16.496134,gadungan,kerandanya,0.4540148377418518
4.720516,-3.1381552,melahirkan,kerandanya,0.45098403096199036
1.1071525,5.324806,sumbangan,kerandanya,0.44457703828811646
2.8713768,-3.1085744,tercebur,kerandanya,0.44110044836997986
24.75359,-2.4819152,berdiri,kerandanya,0.4244236350059509
-16.93976,7.085616,umroh,kerandanya,0.4235834777355194
-16.205788,-28.475885,potong,kerandanya,0.40719008445739746
-1.5259745,-7.379133,hujan,kerandanya,0.402715265750885
-4.175748,-6.8983393,sahabat,serakah,0.5826529264450073
-3.336231,-4.799195,tersambar,serakah,0.5728654265403748
-6.293913,-1.0152466,membentak,serakah,0.5687281489372253
-6.847334,-4.1039886,menyia,serakah,0.531987190246582
4.117372,3.458813,perut,serakah,0.5083425045013428
-4.0726275,24.731352,istrinya,serakah,0.504604697227478
-10.865717,-4.891064,menafkahi,serakah,0.47584065794944763
-4.787484,28.448803,penuntut,serakah,0.4742470979690552
0.7698381,-5.6325226,tawon,serakah,0.4691019356250763
-2.7672887,-9.138994,tetimpa,serakah,0.4612659513950348
-8.187535,-2.8042717,musyrik,tiri,0.615811824798584
-6.293913,-1.0152466,membentak,tiri,0.5399997234344482
-1.6594077,-2.511917,ketiban,tiri,0.4878210723400116
-21.275206,-31.49056,tragis,tiri,0.48496416211128235
-0.98410606,-0.7632413,rumah,tiri,0.47757062315940857
9.333764,-10.9255905,terobsesi,tiri,0.4416266679763794
10.886202,22.815977,angkot,tiri,0.4398341774940491
1.3237213,-11.787081,penakluk,tiri,0.43535977602005005
-1.7264268,-30.825207,ajalnya,tiri,0.41511237621307373
27.342373,3.92805,terjun,tiri,0.41429245471954346
-3.429877,22.315872,ratusan,keranda,0.5964607000350952
-0.3923169,23.723862,sedekah,keranda,0.5447319746017456
-7.7178445,9.995199,jamunya,keranda,0.5444488525390625
24.862036,-13.968961,dihancurkan,keranda,0.5413980484008789
-7.364319,8.726424,tergoreng,keranda,0.48617422580718994
-0.8574892,30.417852,mobil,keranda,0.4586435556411743
0.42347887,4.7813916,mulutnya,keranda,0.45039448142051697
-1.893994,21.594116,supir,keranda,0.4277592599391937
-7.7166452,16.140526,sumur,keranda,0.41156843304634094
16.602032,26.442753,pedulikan,keranda,0.40995651483535767
-7.508291,-8.262561,kain,dikuburkan,0.6357771754264832
-5.0861797,-11.042142,goni,dikuburkan,0.5613296031951904
-17.25719,-17.82988,mengambang,dikuburkan,0.5456801056861877
9.011198,-17.333014,akhirat,dikuburkan,0.5423516631126404
13.583561,19.638952,pengemis,dikuburkan,0.5030791759490967
-2.6215546,10.589772,luka,dikuburkan,0.4895627200603485
-6.947218,-17.627272,perampok,dikuburkan,0.4721115827560425
-1.4320124,-18.318583,bak,dikuburkan,0.4589446485042572
-10.3226595,0.6072697,sampah,dikuburkan,0.4550088047981262
-9.31902,-10.024131,menghindari,dikuburkan,0.44898104667663574
1.193676,24.909079,tinggalkan,menjelang,0.5439034700393677
-9.034581,-27.670952,hewan,menjelang,0.5388352274894714
